0VeZZD26dOsSbQVG__2017-05-15T14:09:15.358Z__2017-05-15T14:09:16.357Z__max_sagittal_angle	70.02330606061717
0VeZZD26dOsSbQVG__2017-05-15T14:09:16.398Z__2017-05-15T14:09:17.396Z__max_sagittal_angle	62.93300634172655
0VeZZD26dOsSbQVG__2017-05-15T14:09:17.476Z__2017-05-15T14:09:18.515Z__max_sagittal_angle	67.0349213802316
0VeZZD26dOsSbQVG__2017-05-15T14:09:18.555Z__2017-05-15T14:09:19.675Z__max_sagittal_angle	57.30568726714322
0VeZZD26dOsSbQVG__2017-05-15T14:09:19.715Z__2017-05-15T14:09:20.714Z__max_sagittal_angle	62.57528409851765
0VeZZD26dOsSbQVG__2017-05-15T14:09:20.794Z__2017-05-15T14:09:21.793Z__max_sagittal_angle	60.44472146750948
0VeZZD26dOsSbQVG__2017-05-15T14:09:21.873Z__2017-05-15T14:09:22.832Z__max_sagittal_angle	63.15182254421884
0VeZZD26dOsSbQVG__2017-05-15T14:09:22.912Z__2017-05-15T14:09:23.871Z__max_sagittal_angle	65.21239643415888
0VeZZD26dOsSbQVG__2017-05-15T14:09:23.951Z__2017-05-15T14:09:24.789Z__max_sagittal_angle	63.487545011893566
0VeZZD26dOsSbQVG__2017-05-15T14:09:24.869Z__2017-05-15T14:09:25.71Z__max_sagittal_angle	62.801158532335734
0VeZZD26dOsSbQVG__2017-05-15T14:09:25.75Z__2017-05-15T14:09:26.709Z__max_sagittal_angle	59.84116416994769
0VeZZD26dOsSbQVG__2017-05-15T14:09:26.748Z__2017-05-15T14:09:28.028Z__max_sagittal_angle	52.71847880264024
0VeZZD26dOsSbQVG__2017-05-15T14:09:28.107Z__2017-05-15T14:09:29.346Z__max_sagittal_angle	73.12188606622385
0VeZZD26dOsSbQVG__2017-05-15T14:09:29.426Z__2017-05-15T14:09:30.465Z__max_sagittal_angle	66.85455325572664
0VeZZD26dOsSbQVG__2017-05-15T14:09:30.505Z__2017-05-15T14:09:31.425Z__max_sagittal_angle	66.67802759909726
0VeZZD26dOsSbQVG__2017-05-15T14:09:31.503Z__2017-05-15T14:09:32.463Z__max_sagittal_angle	57.309490165965045
0VeZZD26dOsSbQVG__2017-05-15T14:09:32.543Z__2017-05-15T14:09:33.503Z__max_sagittal_angle	63.20748954447572
0VeZZD26dOsSbQVG__2017-05-15T14:09:33.543Z__2017-05-15T14:09:34.462Z__max_sagittal_angle	59.23722528763036
0VeZZD26dOsSbQVG__2017-05-15T14:09:34.502Z__2017-05-15T14:09:35.382Z__max_sagittal_angle	63.35840362892563
0VeZZD26dOsSbQVG__2017-05-15T14:09:35.461Z__2017-05-15T14:09:36.381Z__max_sagittal_angle	56.42334063703185
0VeZZD26dOsSbQVG__2017-05-15T14:09:36.46Z__2017-05-15T14:09:37.54Z__max_sagittal_angle	58.53179608057416
0VeZZD26dOsSbQVG__2017-05-15T14:09:38.058Z__2017-05-15T14:09:38.779Z__max_sagittal_angle	56.15431466751338
0VeZZD26dOsSbQVG__2017-05-15T14:09:38.818Z__2017-05-15T14:09:39.818Z__max_sagittal_angle	71.19888026174297
0VeZZD26dOsSbQVG__2017-05-15T14:09:39.857Z__2017-05-15T14:09:40.817Z__max_sagittal_angle	63.163707635415385
0VeZZD26dOsSbQVG__2017-05-15T14:09:40.897Z__2017-05-15T14:09:41.896Z__max_sagittal_angle	65.86832230303597
0VeZZD26dOsSbQVG__2017-05-15T14:09:41.935Z__2017-05-15T14:09:42.975Z__max_sagittal_angle	62.34403657842525
0VeZZD26dOsSbQVG__2017-05-15T14:09:43.014Z__2017-05-15T14:09:43.894Z__max_sagittal_angle	62.19074484307161
0VeZZD26dOsSbQVG__2017-05-15T14:09:43.934Z__2017-05-15T14:09:44.853Z__max_sagittal_angle	62.08717651401368
0VeZZD26dOsSbQVG__2017-05-15T14:09:44.894Z__2017-05-15T14:09:45.652Z__max_sagittal_angle	49.46277591862259
0VeZZD26dOsSbQVG__2017-05-15T14:09:51.687Z__2017-05-15T14:09:52.647Z__max_sagittal_angle	53.83458261362568
0VeZZD26dOsSbQVG__2017-05-15T14:09:53.766Z__2017-05-15T14:09:54.724Z__max_sagittal_angle	57.10002080818101
0VeZZD26dOsSbQVG__2017-05-15T14:09:54.804Z__2017-05-15T14:09:55.724Z__max_sagittal_angle	64.36450173461313
0VeZZD26dOsSbQVG__2017-05-15T14:09:55.764Z__2017-05-15T14:09:56.723Z__max_sagittal_angle	59.069393055072325
0VeZZD26dOsSbQVG__2017-05-15T14:09:56.763Z__2017-05-15T14:09:57.683Z__max_sagittal_angle	60.967134116321965
0VeZZD26dOsSbQVG__2017-05-15T14:10:53.155Z__2017-05-15T14:10:54.434Z__max_sagittal_angle	65.46136502046897
0VeZZD26dOsSbQVG__2017-05-15T14:10:54.473Z__2017-05-15T14:10:55.233Z__max_sagittal_angle	62.400978649197434
0VeZZD26dOsSbQVG__2017-05-15T14:10:55.313Z__2017-05-15T14:10:56.072Z__max_sagittal_angle	58.333975989235384
0VeZZD26dOsSbQVG__2017-05-15T14:10:56.151Z__2017-05-15T14:10:56.912Z__max_sagittal_angle	59.191604352736505
0VeZZD26dOsSbQVG__2017-05-15T14:10:56.952Z__2017-05-15T14:10:57.871Z__max_sagittal_angle	56.32055211772971
0VeZZD26dOsSbQVG__2017-05-15T14:10:57.91Z__2017-05-15T14:10:58.91Z__max_sagittal_angle	53.944614712086114
0VeZZD26dOsSbQVG__2017-05-15T14:10:58.949Z__2017-05-15T14:10:59.868Z__max_sagittal_angle	61.775726889598445
0VeZZD26dOsSbQVG__2017-05-15T14:10:59.909Z__2017-05-15T14:11:00.868Z__max_sagittal_angle	59.24431124993756
0VeZZD26dOsSbQVG__2017-05-15T14:11:09.381Z__2017-05-15T14:11:10.261Z__max_sagittal_angle	50.3984880113504
0VeZZD26dOsSbQVG__2017-05-15T14:12:06.133Z__2017-05-15T14:12:07.452Z__max_sagittal_angle	55.595779817635446
0VeZZD26dOsSbQVG__2017-05-15T14:12:07.731Z__2017-05-15T14:12:08.53Z__max_sagittal_angle	75.02132359677678
0VeZZD26dOsSbQVG__2017-05-15T14:12:08.609Z__2017-05-15T14:12:09.449Z__max_sagittal_angle	63.4362056093367
0VeZZD26dOsSbQVG__2017-05-15T14:12:09.491Z__2017-05-15T14:12:10.369Z__max_sagittal_angle	50.993967415959396
0VeZZD26dOsSbQVG__2017-05-15T14:12:13.326Z__2017-05-15T14:12:14.085Z__max_sagittal_angle	56.230118569812966
0VeZZD26dOsSbQVG__2017-05-15T14:12:14.325Z__2017-05-15T14:12:15.204Z__max_sagittal_angle	59.152880282012944
0VeZZD26dOsSbQVG__2017-05-15T14:12:15.244Z__2017-05-15T14:12:16.044Z__max_sagittal_angle	56.81325341295485
0VeZZD26dOsSbQVG__2017-05-15T14:12:16.124Z__2017-05-15T14:12:17.042Z__max_sagittal_angle	50.15363266431601
